year,commune,nbre_pdc,total_bornes
2017,les pujols,0.0,4.0
2017,les sables-d'olonne,0.0,136.0
2017,les salles,0.0,2.0
2017,les salles-de-castillon,0.0,4.0
2017,les salles-du-gardon,0.0,8.0
2017,les touches,0.0,4.0
2017,les trois-moutiers,0.0,8.0
2017,les ulis,0.0,564.0
2017,les villages vovéens,0.0,2.0
2017,les écrennes,0.0,4.0
2017,lescar,0.0,113.0
2017,lescure-d'albigeois,0.0,2.0
2017,lesménils,0.0,8.0
2017,lesneven,0.0,4.0
2017,lesparre-médoc,0.0,6.0
2017,lesperon,0.0,4.0
2017,lespignan,0.0,8.0
2017,lespinasse,0.0,8.0
2017,lessay,0.0,8.0
2017,lestiac-sur-garonne,0.0,4.0
2017,lestrade-et-thouels,0.0,4.0
2017,lestrem,0.0,8.0
2017,leucate,0.0,42.0
2017,leval,0.0,8.0
2017,levallois-perret,0.0,474.0
2017,levernois,0.0,4.0
2017,lewarde,0.0,8.0
2017,leyme,0.0,8.0
2017,lezennes,0.0,7594.0
2017,lherm,0.0,4.0
2017,lhommaizé,0.0,8.0
2017,libourne,0.0,36.0
2017,licques,0.0,8.0
2017,lieurey,0.0,4.0
2017,lieusaint,0.0,24.0
2017,liffol-le-grand,0.0,2.0
2017,liffré,0.0,4.0
2017,lignan-sur-orb,0.0,12.0
2017,lignol,0.0,4.0
2017,ligné,0.0,4.0
2017,ligugé,0.0,12.0
2017,lille,0.0,5667.0
2017,lillers,0.0,8.0
2017,limas,0.0,9.0
2017,limay,0.0,16.0
2017,limeil-brévannes,0.0,16.0
2017,limerzel,0.0,4.0
2017,limoges-fourches,0.0,4.0
2017,limogne-en-quercy,0.0,8.0
2017,limonest,0.0,76.0
2017,limousis,0.0,8.0
2017,limoux,0.0,17.0
2017,linas,0.0,8.0
2017,lion-sur-mer,0.0,4.0
2017,lisieux,0.0,212.0
2017,lisle-sur-tarn,0.0,8.0
2017,lissieu,0.0,3.0
2017,lissy,0.0,4.0
2017,lit-et-mixe,0.0,4.0
2017,litteau,0.0,48.0
2017,livarot-pays-d'auge,0.0,8.0
2017,livernon,0.0,8.0
2017,livinhac-le-haut,0.0,8.0
2017,livry-gargan,0.0,20.0
2017,livry-sur-seine,0.0,4.0
2017,lizio,0.0,4.0
2017,lizy-sur-ourcq,0.0,4.0
2017,liévin,0.0,721.0
2017,locmalo,0.0,4.0
2017,locmaria,0.0,4.0
2017,locmaria-grand-champ,0.0,4.0
2017,locmaria-plouzané,0.0,4.0
2017,locmariaquer,0.0,4.0
2017,locminé,0.0,8.0
2017,locoal-mendon,0.0,4.0
2017,locon,0.0,8.0
2017,locqueltas,0.0,4.0
2017,locronan,0.0,4.0
2017,loctudy,0.0,4.0
2017,locunolé,0.0,4.0
2017,lodève,0.0,8.0
2017,logrian-florian,0.0,12.0
2017,lohuec,0.0,4.0
2017,loire-authion,0.0,4.0
2017,loire-sur-rhône,0.0,4.0
2017,loireauxence,0.0,8.0
2017,loiron-ruillé,0.0,4.0
2017,loison-sous-lens,0.0,8.0
2017,loix,0.0,9.0
2017,lompret,0.0,8.0
2017,longages,0.0,4.0
2017,longeau-percey,0.0,4.0
2017,longeville-lès-saint-avold,0.0,3.0
2017,longeville-sur-mer,0.0,10.0
2017,longjumeau,0.0,13.0
2017,longlaville,0.0,1.0
2017,longueau,0.0,816.0
2017,longuenée-en-anjou,0.0,4.0
2017,longueville,0.0,4.0
2017,longué-jumelles,0.0,13.0
2017,longvic,0.0,36.0
2017,longvilliers,0.0,4.0
2017,lons,0.0,34.0
2017,lons-le-saunier,0.0,232.0
2017,looberghe,0.0,2.0
2017,loon-plage,0.0,1.0
2017,loos,0.0,36.0
2017,loos-en-gohelle,0.0,40.0
2017,loperhet,0.0,4.0
2017,lorient,0.0,280.0
2017,loriol-du-comtat,0.0,9.0
2017,lorlanges,0.0,1.0
2017,lormont,0.0,108.0
2017,louannec,0.0,4.0
2017,louargat,0.0,4.0
2017,loubressac,0.0,8.0
2017,loudenvielle,0.0,16.0
2017,loudun,0.0,26.0
2017,loudéac,0.0,5.0
2017,louhans,0.0,2.0
2017,louhossoa,0.0,4.0
2017,loupian,0.0,8.0
2017,lourdes,0.0,40.0
2017,loures-barousse,0.0,4.0
2017,louveciennes,0.0,16.0
2017,louverné,0.0,4.0
2017,louviers,0.0,14.0
2017,louvigny,0.0,4.0
2017,louvigné-du-désert,0.0,4.0
2017,louvroil,0.0,40.0
2017,loué,0.0,8.0
2017,lozanne,0.0,4.0
2017,lubersac,0.0,4.0
2017,luc-la-primaube,0.0,24.0
2017,luc-sur-aude,0.0,8.0
2017,luc-sur-mer,0.0,13.0
2017,luc-sur-orbieu,0.0,12.0
2017,lucciana,0.0,128.0
2017,ludon-médoc,0.0,4.0
2017,ludres,0.0,4.0
2017,lumbres,0.0,25.0
2017,lunel,0.0,12.0
2017,lunel-viel,0.0,4.0
2017,lunéville,0.0,37.0
2017,lusignan,0.0,19.0
2017,lussac,0.0,4.0
2017,lussac-les-châteaux,0.0,15.0
2017,lussan,0.0,8.0
2017,luxé,0.0,4.0
2017,luz-saint-sauveur,0.0,12.0
2017,luzenac,0.0,8.0
2017,luçon,0.0,16.0
2017,lyon,0.0,537.0
2017,lyon 03,0.0,4.0
2017,lyons-la-forêt,0.0,4.0
2017,lys-haut-layon,0.0,4.0
2017,lys-lez-lannoy,0.0,41.0
2017,lège-cap-ferret,0.0,124.0
2017,lèves,0.0,4.0
2017,lécousse,0.0,4.0
2017,lédenon,0.0,8.0
2017,lédergues,0.0,4.0
2017,lédignan,0.0,8.0
2017,légny,0.0,4.0
2017,léguevin,0.0,4.0
2017,léognan,0.0,8.0
2017,léon,0.0,16.0
2017,léry,0.0,4.0
2017,lézan,0.0,4.0
2017,lézardrieux,0.0,4.0
2017,lézat-sur-lèze,0.0,16.0
2017,lüe,0.0,4.0
2017,machault,0.0,4.0
2017,machecoul-saint-même,0.0,5.0
2017,maen roch,0.0,4.0
2017,magalas,0.0,16.0
2017,magenta,0.0,2.0
2017,magescq,0.0,16.0
2017,magnac-laval,0.0,4.0
2017,magnanville,0.0,12.0
2017,magneux-haute-rive,0.0,57.0
2017,magnières,0.0,4.0
2017,magny-cours,0.0,73.0
2017,magné,0.0,8.0
2017,maillane,0.0,4.0
2017,maincy,0.0,4.0
2017,maine-de-boixe,0.0,4.0
2017,mairieux,0.0,8.0
2017,maisdon-sur-sèvre,0.0,4.0
2017,maison-rouge,0.0,4.0
2017,maisoncelles-en-brie,0.0,4.0
2017,maisons-alfort,0.0,12.0
2017,maisons-laffitte,0.0,16.0
2017,malakoff,0.0,8.0
2017,malansac,0.0,4.0
2017,malaucène,0.0,4.0
2017,malaunay,0.0,16.0
2017,malemort,0.0,8.0
2017,malestroit,0.0,8.0
2017,malherbe-sur-ajon,0.0,12.0
2017,malijai,0.0,3.0
2017,mallemort,0.0,7.0
2017,maltot,0.0,4.0
2017,malville,0.0,4.0
2017,mamers,0.0,8.0
2017,mametz,0.0,12.0
2017,mandelieu-la-napoule,0.0,97.0
2017,manduel,0.0,8.0
2017,manonviller,0.0,4.0
2017,manosque,0.0,37.0
2017,mansle,0.0,4.0
2017,mantes-la-jolie,0.0,276.0
2017,mantes-la-ville,0.0,26.0
2017,marainviller,0.0,4.0
2017,maransin,0.0,4.0
2017,maraussan,0.0,8.0
2017,marbois,0.0,4.0
2017,marchampt,0.0,4.0
2017,marchaux-chaudefontaine,0.0,4.0
2017,marcheprime,0.0,8.0
2017,marchiennes,0.0,8.0
2017,marchémoret,0.0,4.0
2017,marcillac-vallon,0.0,8.0
2017,marcillac-la-croisille,0.0,4.0
2017,marcilly-d'azergues,0.0,4.0
2017,marck,0.0,52.0
2017,marconne,0.0,13.0
2017,marcoussis,0.0,8.0
2017,marcq-en-barœul,0.0,1464.0
2017,marcy-l'étoile,0.0,8.0
2017,mareil-marly,0.0,1.0
2017,mareil-en-champagne,0.0,36.0
2017,marennes,0.0,4.0
2017,mareuil en périgord,0.0,4.0
2017,mareuil-lès-meaux,0.0,8.0
2017,mareuil-sur-lay-dissais,0.0,8.0
2017,margency,0.0,4.0
2017,margny-lès-compiègne,0.0,42.0
2017,marguerittes,0.0,21.0
2017,marignane,0.0,22.0
2017,marigny,0.0,88.0
2017,marigny-chemereau,0.0,8.0
2017,marigny-le-lozon,0.0,8.0
2017,marly,0.0,77.0
2017,marly-le-roi,0.0,16.0
2017,marmande,0.0,53.0
2017,marminiac,0.0,8.0
2017,marnay,0.0,8.0
2017,marnes-la-coquette,0.0,4.0
2017,maroilles,0.0,4.0
2017,marolles,0.0,4.0
2017,marolles-en-brie,0.0,8.0
2017,marolles-sur-seine,0.0,4.0
2017,maromme,0.0,48.0
2017,marpent,0.0,8.0
2017,marquette-lez-lille,0.0,1664.0
2017,marquillies,0.0,8.0
2017,marquise,0.0,16.0
2017,marsac-sur-don,0.0,4.0
2017,marsac-sur-l'isle,0.0,24.0
2017,marsas,0.0,4.0
2017,marseillan,0.0,16.0
2017,marseille,0.0,882.0
2017,marseille 01,0.0,137.0
2017,marseille 02,0.0,132.0
2017,marseille 03,0.0,16.0
2017,marseille 04,0.0,20.0
2017,marseille 05,0.0,16.0
2017,marseille 06,0.0,20.0
2017,marseille 07,0.0,20.0
2017,marseille 08,0.0,60.0
2017,marseille 09,0.0,72.0
2017,marseille 10,0.0,24.0
2017,marseille 11,0.0,56.0
2017,marseille 12,0.0,24.0
2017,marseille 13,0.0,240.0
2017,marseille 14,0.0,16.0
2017,marseille 15,0.0,24.0
2017,marseille 16,0.0,24.0
2017,marseillette,0.0,8.0
2017,marssac-sur-tarn,0.0,8.0
2017,martaizé,0.0,8.0
2017,martel,0.0,32.0
2017,marthon,0.0,4.0
2017,martigny-les-bains,0.0,2.0
2017,martigné-briand,0.0,4.0
2017,martigné-ferchaud,0.0,4.0
2017,martigné-sur-mayenne,0.0,4.0
2017,martigues,0.0,44.0
2017,martillac,0.0,12.0
2017,martin-église,0.0,96.0
2017,martinvast,0.0,4.0
2017,martres-tolosane,0.0,4.0
2017,marvejols,0.0,16.0
2017,marzan,0.0,4.0
2017,mas-blanc-des-alpilles,0.0,4.0
2017,masny,0.0,8.0
2017,massabrac,0.0,4.0
2017,massat,0.0,8.0
2017,massegros causses gorges,0.0,8.0
2017,masseret,0.0,4.0
2017,massignac,0.0,4.0
2017,massoins,0.0,4.0
2017,massy,0.0,64.0
2017,matha,0.0,6.0
2017,mathieu,0.0,4.0
2017,matignon,0.0,6.0
2017,matoury,0.0,2.0
2017,maubec,0.0,16.0
2017,maubeuge,0.0,53.0
2017,maubourguet,0.0,12.0
2017,mauges-sur-loire,0.0,4.0
2017,mauguio,0.0,216.0
2017,maule,0.0,12.0
2017,mauléon-licharre,0.0,4.0
2017,maulévrier,0.0,4.0
2017,mauprévoir,0.0,8.0
2017,maurecourt,0.0,4.0
2017,mauregard,0.0,404.0
2017,maureillas-las-illas,0.0,8.0
2017,maurepas,0.0,179.0
2017,mauron,0.0,4.0
2017,maurs,0.0,32.0
2017,maury,0.0,8.0
2017,maussane-les-alpilles,0.0,9.0
2017,mauzens-et-miremont,0.0,4.0
2017,maxéville,0.0,36.0
2017,mayenne,0.0,16.0
2017,mayrinhac-lentour,0.0,8.0
2017,mazamet,0.0,32.0
2017,mazerolles,0.0,4.0
2017,mazères,0.0,36.0
2017,mazères-lezons,0.0,4.0
2017,mazé-milon,0.0,4.0
2017,maël-carhaix,0.0,4.0
2017,maël-pestivien,0.0,4.0
2017,meaux,0.0,85.0
2017,meilhan-sur-garonne,0.0,4.0
2017,melesse,0.0,4.0
2017,melgven,0.0,8.0
2017,mellac,0.0,8.0
2017,melrand,0.0,4.0
2017,mende,0.0,16.0
2017,menton,0.0,65.0
2017,mercuès,0.0,32.0
2017,mercy-le-bas,0.0,4.0
2017,merdrignac,0.0,1.0
2017,merlevenez,0.0,22.0
2017,merville,0.0,16.0
2017,merville-franceville-plage,0.0,4.0
2017,merviller,0.0,4.0
2017,meslan,0.0,4.0
2017,meslay-du-maine,0.0,4.0
2017,mesnil-roc'h,0.0,4.0
2017,mesnil-en-ouche,0.0,4.0
2017,mesnils-sur-iton,0.0,8.0
2017,mesquer,0.0,4.0
2017,messanges,0.0,4.0
2017,metz,0.0,785.0
2017,meucon,0.0,4.0
2017,meudon,0.0,62.0
2017,meulan-en-yvelines,0.0,6.0
2017,meximieux,0.0,40.0
2017,meylan,0.0,68.0
2017,meynes,0.0,8.0
2017,meyrargues,0.0,4.0
2017,meyreuil,0.0,4.0
2017,meyronne,0.0,4.0
2017,meyrueis,0.0,9.0
2017,meyssac,0.0,4.0
2017,meyzieu,0.0,26.0
2017,miannay,0.0,4.0
2017,mignaloux-beauvoir,0.0,16.0
2017,migné-auxances,0.0,8.0
2017,milhaud,0.0,8.0
2017,milizac-guipronvel,0.0,4.0
2017,millac,0.0,12.0
2017,millau,0.0,26.0
2017,mimet,0.0,4.0
2017,mimizan,0.0,24.0
2017,mions,0.0,12.0
2017,mios,0.0,12.0
2017,miramas,0.0,8.0
2017,mirambeau,0.0,9.0
2017,miramont-de-comminges,0.0,4.0
2017,miramont-de-guyenne,0.0,4.0
2017,mirandol-bourgnounac,0.0,8.0
2017,mirebeau,0.0,16.0
2017,mirepoix,0.0,4.0
2017,mireval,0.0,8.0
2017,miserey-salines,0.0,300.0
2017,missillac,0.0,8.0
2017,mitry-mory,0.0,444.0
2017,moisdon-la-rivière,0.0,4.0
2017,moissac,0.0,36.0
2017,moisson,0.0,2.0
2017,moliets-et-maa,0.0,20.0
2017,molières-cavaillac,0.0,8.0
2017,mollégès,0.0,4.0
2017,mommenheim,0.0,4.0
2017,monbazillac,0.0,4.0
2017,monceau-saint-waast,0.0,8.0
2017,moncel-lès-lunéville,0.0,4.0
2017,moncontour,0.0,12.0
2017,moncé-en-belin,0.0,8.0
2017,mondeville,0.0,227.0
2017,mondonville,0.0,8.0
2017,mondragon,0.0,5.0
2017,monein,0.0,4.0
2017,monestier,0.0,4.0
2017,monestiés,0.0,8.0
2017,monflanquin,0.0,8.0
2017,monpazier,0.0,4.0
2017,monsempron-libos,0.0,4.0
2017,monségur,0.0,4.0
2017,mont,0.0,4.0
2017,mont lozère et goulet,0.0,12.0
2017,mont-bernanchon,0.0,8.0
2017,mont-bonvillers,0.0,4.0
2017,mont-saint-aignan,0.0,18.0
2017,mont-de-marsan,0.0,56.0
2017,montady,0.0,8.0
2017,montagnac,0.0,4.0
2017,montagnat,0.0,4.0
2017,montagne,0.0,4.0
2017,montagnol,0.0,8.0
2017,montaigu-vendée,0.0,8.0
2017,montaigut,0.0,1.0
2017,montaigut-sur-save,0.0,4.0
2017,montanay,0.0,4.0
2017,montardon,0.0,4.0
2017,montaren-et-saint-médiers,0.0,4.0
2017,montargis,0.0,4.0
2017,montarnaud,0.0,16.0
2017,montastruc-la-conseillère,0.0,4.0
2017,montauban-de-bretagne,0.0,4.0
2017,montaudin,0.0,4.0
2017,montaut,0.0,4.0
2017,montayral,0.0,4.0
2017,montbazens,0.0,8.0
2017,montbazin,0.0,8.0
2017,montbel,0.0,4.0
2017,montberon,0.0,4.0
2017,montbert,0.0,4.0
2017,montbron,0.0,4.0
2017,montbronn,0.0,26.0
2017,montbéliard,0.0,20.0
2017,montcaret,0.0,4.0
2017,montceau-les-mines,0.0,13.0
2017,montceaux-lès-meaux,0.0,4.0
2017,montceaux-lès-provins,0.0,4.0
2017,montclar,0.0,2.0
2017,montcourt-fromonville,0.0,4.0
2017,montcuq-en-quercy-blanc,0.0,8.0
2017,montdauphin,0.0,4.0
2017,montebourg,0.0,4.0
2017,montembœuf,0.0,4.0
2017,montendre,0.0,9.0
2017,monterblanc,0.0,4.0
2017,montereau-sur-le-jard,0.0,4.0
2017,montesquieu-volvestre,0.0,4.0
2017,montesquieu-des-albères,0.0,8.0
2017,montesson,0.0,8.0
2017,montfaucon,0.0,4.0
2017,montferrier,0.0,8.0
2017,montferrier-sur-lez,0.0,8.0
2017,montfort-en-chalosse,0.0,4.0
2017,montfort-l'amaury,0.0,8.0
2017,montfort-sur-meu,0.0,4.0
2017,montfrin,0.0,8.0
2017,montgailhard,0.0,8.0
2017,montgaillard,0.0,4.0
2017,montgermont,0.0,4.0
2017,montgé-en-goële,0.0,4.0
2017,monthureux-sur-saône,0.0,2.0
2017,monthyon,0.0,4.0
2017,montignac-charente,0.0,4.0
2017,montignac-lascaux,0.0,8.0
2017,montigny,0.0,24.0
2017,montigny-lencoup,0.0,4.0
2017,montigny-en-arrouaise,0.0,4.0
2017,montigny-en-ostrevent,0.0,8.0
2017,montigny-le-bretonneux,0.0,144.0
2017,montigny-le-guesdier,0.0,4.0
2017,montjoi,0.0,4.0
2017,montjoire,0.0,4.0
2017,montlhéry,0.0,8.0
2017,montlieu-la-garde,0.0,6.0
2017,montluçon,0.0,96.0
2017,montmartin-sur-mer,0.0,4.0
2017,montmoreau,0.0,12.0
2017,montmorency,0.0,12.0
2017,montmorillon,0.0,39.0
2017,montmélian,0.0,4.0
2017,montner,0.0,8.0
2017,montoir-de-bretagne,0.0,8.0
2017,montouliers,0.0,4.0
2017,montpellier,0.0,491.0
2017,montpon-ménestérol,0.0,8.0
2017,montrabé,0.0,160.0
2017,montredon-labessonnié,0.0,8.0
2017,montredon-des-corbières,0.0,8.0
2017,montreuil,0.0,59.0
2017,montreuil-bellay,0.0,4.0
2017,montreuil-juigné,0.0,8.0
2017,montreuil-l'argillé,0.0,4.0
2017,montreuil-le-gast,0.0,4.0
2017,montrevault-sur-èvre,0.0,80.0
2017,montrollet,0.0,4.0
2017,montrottier,0.0,4.0
2017,montrouge,0.0,97.0
2017,montréal,0.0,14.0
2017,montréjeau,0.0,4.0
2017,montréverd,0.0,8.0
2017,monts-de-randon,0.0,8.0
2017,monts-sur-guesnes,0.0,16.0
2017,montsalvy,0.0,32.0
2017,montsoult,0.0,8.0
2017,montsûrs,0.0,4.0
2017,montévrain,0.0,716.0
2017,morainvilliers,0.0,8.0
2017,morancez,0.0,8.0
2017,morancé,0.0,13.0
2017,morangis,0.0,12.0
2017,morannes sur sarthe-daumeray,0.0,4.0
2017,morbecque,0.0,20.0
2017,morcenx-la-nouvelle,0.0,16.0
2017,mordelles,0.0,10.0
2017,morestel,0.0,1.0
2017,morhange,0.0,20.0
2017,moriers,0.0,5.0
2017,morlaix,0.0,39.0
2017,morlaàs,0.0,8.0
2017,mormant,0.0,4.0
2017,mornant,0.0,4.0
2017,mornas,0.0,4.0
2017,morosaglia,0.0,16.0
2017,morschwiller,0.0,2.0
2017,mortagne-sur-sèvre,0.0,16.0
2017,mortain-bocage,0.0,4.0
2017,mortcerf,0.0,4.0
2017,morteau,0.0,108.0
2017,morteaux-coulibœuf,0.0,4.0
2017,morton,0.0,8.0
2017,morvilliers,0.0,6.0
2017,moréac,0.0,4.0
2017,mosset,0.0,8.0
2017,mouans-sartoux,0.0,132.0
2017,mouazé,0.0,7.0
2017,mouguerre,0.0,4.0
2017,mouilleron-le-captif,0.0,530.0
2017,mouliherne,0.0,4.0
2017,moulineaux,0.0,8.0
2017,moulinet,0.0,16.0
2017,moulins,0.0,8.0
2017,moulins-lès-metz,0.0,784.0
2017,mourenx,0.0,4.0
2017,mouriès,0.0,4.0
2017,mourèze,0.0,7.0
2017,mousseaux-sur-seine,0.0,6.0
2017,mousson,0.0,11.0
2017,moussy-le-neuf,0.0,4.0
2017,moussé,0.0,9.0
2017,moustey,0.0,4.0
2017,moustier-ventadour,0.0,4.0
2017,moustoir-ac,0.0,4.0
2017,mouthiers-sur-boëme,0.0,4.0
2017,mouthoumet,0.0,8.0
2017,moutiers,0.0,10.0
2017,moutiers-les-mauxfaits,0.0,8.0
2017,mouzeil,0.0,4.0
2017,mouzieys-teulet,0.0,4.0
2017,mouzillon,0.0,4.0
2017,moyaux,0.0,4.0
2017,moyen,0.0,4.0
2017,moyenmoutier,0.0,18.0
2017,moyrazès,0.0,8.0
2017,mozé-sur-louet,0.0,4.0
2017,moëlan-sur-mer,0.0,4.0
2017,mudaison,0.0,8.0
2017,muel,0.0,11.0
2017,mugron,0.0,4.0
2017,mulhouse,0.0,2384.0
2017,mundolsheim,0.0,6.0
2017,mur-de-barrez,0.0,12.0
2017,murat,0.0,8.0
2017,murat-sur-vèbre,0.0,8.0
2017,mureaux,0.0,12.0
2017,muret,0.0,4.0
2017,murviel-lès-béziers,0.0,8.0
2017,mus,0.0,8.0
2017,mussidan,0.0,4.0
2017,muzillac,0.0,4.0
2017,mâcon,0.0,11.0
2017,mèze,0.0,16.0
2017,mées,0.0,4.0
2017,mégrit,0.0,4.0
2017,méjannes-le-clap,0.0,8.0
2017,ménéac,0.0,4.0
2017,méricourt,0.0,40.0
2017,mérignies,0.0,16.0
2017,mérigon,0.0,4.0
2017,mérindol,0.0,4.0
2017,méré,0.0,8.0
2017,mésanger,0.0,4.0
2017,méteren,0.0,16.0
2017,mézidon vallée d'auge,0.0,4.0
2017,mézin,0.0,8.0
2017,mézières-sur-seine,0.0,8.0
2017,mézy-sur-seine,0.0,8.0
2017,mûrs-erigné,0.0,8.0
2017,nailloux,0.0,4.0
2017,naintré,0.0,24.0
2017,najac,0.0,8.0
2017,nandy,0.0,4.0
2017,nant,0.0,4.0
2017,nanterre,0.0,553.0
2017,nantes,0.0,616.0
2017,narrosse,0.0,16.0
2017,nasbinals,0.0,8.0
2017,naucelle,0.0,8.0
2017,naujac-sur-mer,0.0,9.0
2017,naussac,0.0,8.0
2017,navailles-angos,0.0,4.0
2017,navarrenx,0.0,4.0
2017,naves,0.0,4.0
2017,nay,0.0,4.0
2017,neauphle-le-château,0.0,32.0
2017,nemours,0.0,36.0
2017,nersac,0.0,4.0
2017,nesmy,0.0,8.0
2017,nespouls,0.0,8.0
2017,neuf-berquin,0.0,4.0
2017,neuf-mesnil,0.0,8.0
2017,neufchâteau,0.0,12.0
2017,neufchâtel-hardelot,0.0,40.0
2017,neufmoutiers-en-brie,0.0,4.0
2017,neuilly-plaisance,0.0,26.0
2017,neuilly-sur-seine,0.0,2087.0
2017,neuves-maisons,0.0,4.0
2017,neuvic,0.0,8.0
2017,neuville-de-poitou,0.0,12.0
2017,neuville-en-ferrain,0.0,2351.0
2017,neuville-sur-saône,0.0,8.0
2017,nevers,0.0,113.0
2017,nice,0.0,1484.0
2017,nieppe,0.0,13.0
2017,nieuil-l'espoir,0.0,8.0
2017,niort,0.0,201.0
2017,nissan-lez-enserune,0.0,8.0
2017,niévroz,0.0,8.0
2017,noailles,0.0,4.0
2017,nogent,0.0,4.0
2017,nogent-le-phaye,0.0,168.0
2017,nogent-sur-marne,0.0,308.0
2017,nogentel,0.0,2.0
2017,noirmoutier-en-l'île,0.0,8.0
2017,noisy-rudignon,0.0,4.0
2017,noisy-le-grand,0.0,9.0
2017,noisy-le-roi,0.0,16.0
2017,noisy-le-sec,0.0,164.0
2017,noisy-sur-école,0.0,4.0
2017,nomexy,0.0,2.0
2017,nonancourt,0.0,27.0
2017,nontron,0.0,6.0
2017,nordausques,0.0,8.0
2017,normanville,0.0,184.0
2017,norolles,0.0,4.0
2017,nort-sur-erdre,0.0,23.0
2017,notre-dame-d'estrées-corbon,0.0,13.0
2017,notre-dame-de-monts,0.0,8.0
2017,notre-dame-de-vaulx,0.0,64.0
2017,notre-dame-des-landes,0.0,4.0
2017,nouaillé-maupertuis,0.0,8.0
2017,noues de sienne,0.0,20.0
2017,nousty,0.0,6.0
2017,noves,0.0,4.0
2017,noyal-muzillac,0.0,4.0
2017,noyal-pontivy,0.0,4.0
2017,noyal-sur-vilaine,0.0,4.0
2017,noyant-villages,0.0,4.0
2017,noyant-la-gravoyère,0.0,4.0
2017,noyelles-godault,0.0,24.0
2017,noyelles-lès-seclin,0.0,8.0
2017,noyelles-sur-sambre,0.0,8.0
2017,noyen-sur-seine,0.0,4.0
2017,nozay,0.0,17.0
2017,noé,0.0,4.0
2017,nuits-saint-georges,0.0,112.0
2017,nérac,0.0,20.0
2017,névez,0.0,4.0
2017,nœux-les-mines,0.0,16.0
2017,obernai,0.0,1.0
2017,objat,0.0,4.0
2017,obrechies,0.0,8.0
2017,odos,0.0,4.0
2017,ogeu-les-bains,0.0,4.0
2017,oisseau-le-petit,0.0,8.0
2017,oissel,0.0,8.0
2017,olargues,0.0,4.0
2017,olemps,0.0,8.0
2017,olette,0.0,12.0
2017,olonne-sur-mer,0.0,32.0
2017,olonzac,0.0,4.0
2017,oloron-sainte-marie,0.0,8.0
2017,ombrée d'anjou,0.0,4.0
2017,ondres,0.0,16.0
2017,onet-le-château,0.0,148.0
2017,onnaing,0.0,39.0
2017,opio,0.0,8.0
2017,oradour-fanais,0.0,4.0
2017,oradour-sur-glane,0.0,4.0
2017,oraison,0.0,6.0
2017,orbec,0.0,8.0
2017,orcemont,0.0,4.0
2017,orchies,0.0,2.0
2017,orleix,0.0,16.0
2017,orly,0.0,10.0
2017,orly-sur-morin,0.0,4.0
2017,orléans,0.0,809.0
2017,ormesson,0.0,4.0
2017,ormesson-sur-marne,0.0,5.0
2017,ornaisons,0.0,8.0
2017,ornex,0.0,40.0
2017,orphin,0.0,4.0
2017,orsan,0.0,4.0
2017,orsay,0.0,8.0
2017,orthez,0.0,8.0
2017,orée d'anjou,0.0,4.0
2017,ossès,0.0,4.0
2017,ostheim,0.0,2.0
2017,ostwald,0.0,577.0
2017,oudezeele,0.0,1.0
2017,oudon,0.0,4.0
2017,ouilly-le-vicomte,0.0,4.0
2017,ouistreham,0.0,16.0
2017,oullins,0.0,25.0
2017,ousse,0.0,4.0
2017,outreau,0.0,16.0
2017,ozouer-le-voulgis,0.0,4.0
2017,pabu,0.0,4.0
2017,pacy-sur-eure,0.0,4.0
2017,pacé,0.0,38.0
2017,pailhès,0.0,4.0
2017,paimbœuf,0.0,4.0
2017,paimpol,0.0,8.0
2017,palaiseau,0.0,14.0
2017,palaja,0.0,8.0
2017,palau-del-vidre,0.0,8.0
2017,palavas-les-flots,0.0,21.0
2017,pamiers,0.0,26.0
2017,pampelonne,0.0,4.0
2017,pantin,0.0,144.0
2017,paradou,0.0,4.0
2017,paray-douaville,0.0,4.0
2017,paray-vieille-poste,0.0,152.0
2017,paray-le-monial,0.0,1.0
2017,parcoul-chenaud,0.0,4.0
2017,parentis-en-born,0.0,36.0
2017,paris,0.0,64498.0
2017,paris 01,0.0,644.0
2017,paris 02,0.0,571.0
2017,paris 03,0.0,133.0
2017,paris 04,0.0,231.0
2017,paris 05,0.0,556.0
2017,paris 06,0.0,2243.0
2017,paris 07,0.0,932.0
2017,paris 08,0.0,257017.0
2017,paris 09,0.0,531.0
2017,paris 10,0.0,364.0
2017,paris 11,0.0,537.0
2017,paris 12,0.0,688.0
2017,paris 13,0.0,758.0
2017,paris 14,0.0,568.0
2017,paris 15,0.0,1281.0
2017,paris 17,0.0,845.0
2017,paris 18,0.0,611.0
2017,paris 20,0.0,712.0
2017,parisot,0.0,8.0
2017,parthenay,0.0,2.0
2017,parçay-meslay,0.0,4.0
2017,passy,0.0,37.0
2017,pauillac,0.0,4.0
2017,paulx,0.0,4.0
2017,payrin-augmontel,0.0,8.0
2017,pays de belvès,0.0,4.0
2017,payzac,0.0,4.0
2017,pechbonnieu,0.0,4.0
2017,pechs-de-l'espérance,0.0,4.0
2017,pecquencourt,0.0,16.0
2017,peillac,0.0,4.0
2017,pellegrue,0.0,4.0
2017,penmarch,0.0,4.0
2017,penne-d'agenais,0.0,8.0
2017,penvénan,0.0,4.0
2017,percy-en-normandie,0.0,4.0
2017,perpignan,0.0,658.0
2017,perros-guirec,0.0,8.0
2017,persan,0.0,13.0
2017,perthes,0.0,4.0
2017,pertuis,0.0,16.0
2017,pessac,0.0,213.0
